user_id,rec_list,chosen_item,rationale,timestamp
user_96,"[""content_56"", ""content_28"", ""content_53""]",content_53,Based on 11th and goal Researcher.,2025-10-28T16:51:11.845554
user_96,"[""content_43"", ""content_13"", ""content_16""]",content_16,Based on 11th and goal Researcher.,2025-10-28T16:51:11.845563
user_96,"[""content_5"", ""content_24"", ""content_17""]",content_5,Based on 11th and goal Researcher.,2025-10-28T16:51:11.845573
user_96,"[""content_46"", ""content_48"", ""content_13""]",content_46,Based on 11th and goal Researcher.,2025-10-28T16:51:11.845582
user_96,"[""content_26"", ""content_3"", ""content_4""]",content_26,Based on 11th and goal Researcher.,2025-10-28T16:51:11.845591
user_96,"[""content_13"", ""content_4"", ""content_12""]",content_12,Based on 11th and goal Researcher.,2025-10-28T16:51:11.845601
user_97,"[""content_56"", ""content_22"", ""content_42""]",content_42,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845611
user_97,"[""content_22"", ""content_59"", ""content_45""]",content_22,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845620
user_97,"[""content_44"", ""content_21"", ""content_59""]",content_44,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845634
user_97,"[""content_11"", ""content_19"", ""content_48""]",content_11,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845644
user_97,"[""content_7"", ""content_19"", ""content_51""]",content_7,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845653
user_97,"[""content_2"", ""content_26"", ""content_27""]",content_26,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845666
user_97,"[""content_3"", ""content_7"", ""content_21""]",content_3,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845675
user_97,"[""content_17"", ""content_21"", ""content_48""]",content_48,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.845684
user_98,"[""content_10"", ""content_2"", ""content_7""]",content_2,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845694
user_98,"[""content_28"", ""content_58"", ""content_16""]",content_28,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845704
user_98,"[""content_55"", ""content_48"", ""content_34""]",content_55,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845714
user_98,"[""content_9"", ""content_55"", ""content_18""]",content_9,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845723
user_98,"[""content_3"", ""content_21"", ""content_15""]",content_15,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845748
user_98,"[""content_9"", ""content_12"", ""content_43""]",content_9,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845764
user_98,"[""content_4"", ""content_24"", ""content_25""]",content_4,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845779
user_98,"[""content_42"", ""content_2"", ""content_7""]",content_7,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845789
user_98,"[""content_48"", ""content_40"", ""content_49""]",content_48,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.845798
user_99,"[""content_8"", ""content_49"", ""content_14""]",content_49,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845809
user_99,"[""content_35"", ""content_20"", ""content_14""]",content_35,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845819
user_99,"[""content_37"", ""content_7"", ""content_13""]",content_37,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845828
user_99,"[""content_42"", ""content_12"", ""content_24""]",content_42,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845837
user_99,"[""content_34"", ""content_25"", ""content_8""]",content_34,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.845846
user_100,"[""content_16"", ""content_47"", ""content_39""]",content_47,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.845856
user_100,"[""content_22"", ""content_54"", ""content_56""]",content_54,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.845866
user_100,"[""content_44"", ""content_19"", ""content_22""]",content_44,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.845875
user_100,"[""content_14"", ""content_20"", ""content_12""]",content_12,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.845885
user_100,"[""content_26"", ""content_20"", ""content_50""]",content_20,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.845894
user_100,"[""content_40"", ""content_29"", ""content_28""]",content_40,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.845903
user_101,"[""content_17"", ""content_38"", ""content_33""]",content_38,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.845913
user_101,"[""content_28"", ""content_13"", ""content_18""]",content_28,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.845923
user_101,"[""content_48"", ""content_4"", ""content_47""]",content_47,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.845933
user_101,"[""content_23"", ""content_16"", ""content_28""]",content_16,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.845942
user_101,"[""content_41"", ""content_43"", ""content_31""]",content_31,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.845951
user_101,"[""content_58"", ""content_56"", ""content_53""]",content_58,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.845961
user_102,"[""content_43"", ""content_37"", ""content_36""]",content_36,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.845973
user_102,"[""content_41"", ""content_24"", ""content_12""]",content_12,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.845990
user_102,"[""content_31"", ""content_54"", ""content_15""]",content_54,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.845999
user_102,"[""content_26"", ""content_54"", ""content_50""]",content_26,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846009
user_102,"[""content_22"", ""content_45"", ""content_12""]",content_45,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846018
user_102,"[""content_26"", ""content_24"", ""content_53""]",content_24,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846027
user_102,"[""content_37"", ""content_55"", ""content_5""]",content_55,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846045
user_103,"[""content_49"", ""content_58"", ""content_25""]",content_49,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846055
user_103,"[""content_24"", ""content_51"", ""content_16""]",content_16,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846065
user_103,"[""content_33"", ""content_4"", ""content_40""]",content_4,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846074
user_103,"[""content_27"", ""content_20"", ""content_7""]",content_20,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846083
user_103,"[""content_31"", ""content_51"", ""content_24""]",content_31,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846092
user_103,"[""content_16"", ""content_26"", ""content_55""]",content_55,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846101
user_103,"[""content_45"", ""content_24"", ""content_11""]",content_24,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846110
user_103,"[""content_57"", ""content_29"", ""content_50""]",content_29,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.846119
user_104,"[""content_28"", ""content_47"", ""content_21""]",content_21,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846129
user_104,"[""content_15"", ""content_22"", ""content_14""]",content_14,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846139
user_104,"[""content_38"", ""content_45"", ""content_60""]",content_45,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846148
user_104,"[""content_9"", ""content_49"", ""content_41""]",content_41,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846159
user_104,"[""content_36"", ""content_57"", ""content_22""]",content_22,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846168
user_104,"[""content_16"", ""content_10"", ""content_19""]",content_16,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846177
user_104,"[""content_57"", ""content_59"", ""content_46""]",content_59,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846186
user_104,"[""content_32"", ""content_60"", ""content_38""]",content_32,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.846195
user_105,"[""content_7"", ""content_22"", ""content_31""]",content_7,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.846206
user_105,"[""content_11"", ""content_42"", ""content_30""]",content_30,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.846215
user_105,"[""content_45"", ""content_60"", ""content_27""]",content_45,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.846224
user_105,"[""content_48"", ""content_41"", ""content_36""]",content_48,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.846233
user_105,"[""content_21"", ""content_18"", ""content_14""]",content_14,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.846243
user_105,"[""content_19"", ""content_27"", ""content_36""]",content_27,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.846252
user_105,"[""content_33"", ""content_48"", ""content_28""]",content_33,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.846261
user_106,"[""content_37"", ""content_2"", ""content_27""]",content_37,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846271
user_106,"[""content_26"", ""content_47"", ""content_35""]",content_26,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846280
user_106,"[""content_19"", ""content_37"", ""content_31""]",content_31,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846290
user_106,"[""content_41"", ""content_16"", ""content_40""]",content_40,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846299
user_106,"[""content_49"", ""content_57"", ""content_35""]",content_35,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846308
user_106,"[""content_5"", ""content_27"", ""content_7""]",content_27,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846317
user_106,"[""content_56"", ""content_15"", ""content_44""]",content_44,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846329
user_106,"[""content_6"", ""content_7"", ""content_26""]",content_26,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846339
user_106,"[""content_42"", ""content_13"", ""content_45""]",content_13,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846351
user_106,"[""content_6"", ""content_2"", ""content_16""]",content_6,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.846360
user_107,"[""content_52"", ""content_14"", ""content_31""]",content_52,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846370
user_107,"[""content_25"", ""content_4"", ""content_31""]",content_31,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846379
user_107,"[""content_11"", ""content_50"", ""content_54""]",content_11,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846388
user_107,"[""content_7"", ""content_18"", ""content_35""]",content_35,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846397
user_107,"[""content_28"", ""content_53"", ""content_31""]",content_31,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846406
user_107,"[""content_58"", ""content_46"", ""content_2""]",content_2,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846415
user_107,"[""content_58"", ""content_9"", ""content_25""]",content_25,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846425
user_107,"[""content_18"", ""content_37"", ""content_14""]",content_18,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.846433
user_108,"[""content_8"", ""content_19"", ""content_26""]",content_8,Based on 12th and goal Doctor.,2025-10-28T16:51:11.846444
user_108,"[""content_38"", ""content_50"", ""content_20""]",content_50,Based on 12th and goal Doctor.,2025-10-28T16:51:11.846453
user_108,"[""content_26"", ""content_12"", ""content_21""]",content_21,Based on 12th and goal Doctor.,2025-10-28T16:51:11.846462
user_108,"[""content_18"", ""content_54"", ""content_10""]",content_10,Based on 12th and goal Doctor.,2025-10-28T16:51:11.846471
user_108,"[""content_38"", ""content_54"", ""content_41""]",content_38,Based on 12th and goal Doctor.,2025-10-28T16:51:11.846480
user_108,"[""content_25"", ""content_54"", ""content_45""]",content_54,Based on 12th and goal Doctor.,2025-10-28T16:51:11.846489
user_109,"[""content_49"", ""content_26"", ""content_14""]",content_49,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.846500
user_109,"[""content_39"", ""content_7"", ""content_30""]",content_39,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.846509
user_109,"[""content_48"", ""content_60"", ""content_38""]",content_38,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.846518
user_109,"[""content_41"", ""content_58"", ""content_20""]",content_41,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.846527
user_109,"[""content_14"", ""content_26"", ""content_53""]",content_53,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.846536
user_109,"[""content_17"", ""content_33"", ""content_55""]",content_55,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.846545
user_109,"[""content_6"", ""content_43"", ""content_8""]",content_6,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.846554
user_110,"[""content_27"", ""content_45"", ""content_59""]",content_45,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846564
user_110,"[""content_46"", ""content_19"", ""content_37""]",content_19,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846573
user_110,"[""content_6"", ""content_40"", ""content_27""]",content_40,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846582
user_110,"[""content_44"", ""content_2"", ""content_27""]",content_27,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846591
user_110,"[""content_57"", ""content_36"", ""content_15""]",content_57,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846600
user_110,"[""content_22"", ""content_15"", ""content_39""]",content_22,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846609
user_110,"[""content_3"", ""content_7"", ""content_25""]",content_3,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846620
user_110,"[""content_11"", ""content_23"", ""content_51""]",content_51,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846630
user_110,"[""content_2"", ""content_8"", ""content_26""]",content_26,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846639
user_110,"[""content_16"", ""content_37"", ""content_39""]",content_37,Based on 10th and goal Data Scientist.,2025-10-28T16:51:11.846651
user_111,"[""content_38"", ""content_3"", ""content_49""]",content_38,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846661
user_111,"[""content_13"", ""content_15"", ""content_18""]",content_15,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846670
user_111,"[""content_14"", ""content_31"", ""content_59""]",content_59,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846679
user_111,"[""content_27"", ""content_54"", ""content_31""]",content_31,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846689
user_111,"[""content_52"", ""content_14"", ""content_44""]",content_14,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846698
user_111,"[""content_35"", ""content_51"", ""content_7""]",content_51,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846707
user_111,"[""content_3"", ""content_53"", ""content_37""]",content_37,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846716
user_111,"[""content_52"", ""content_45"", ""content_17""]",content_52,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846729
user_111,"[""content_47"", ""content_4"", ""content_5""]",content_4,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846759
user_111,"[""content_32"", ""content_39"", ""content_14""]",content_32,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846770
user_112,"[""content_17"", ""content_59"", ""content_35""]",content_17,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.846781
user_112,"[""content_7"", ""content_26"", ""content_1""]",content_26,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.846790
user_112,"[""content_38"", ""content_42"", ""content_46""]",content_46,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.846799
user_112,"[""content_43"", ""content_6"", ""content_50""]",content_43,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.846812
user_112,"[""content_4"", ""content_55"", ""content_20""]",content_20,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.846821
user_113,"[""content_58"", ""content_59"", ""content_3""]",content_58,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.846831
user_113,"[""content_34"", ""content_36"", ""content_54""]",content_36,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.846840
user_113,"[""content_55"", ""content_27"", ""content_60""]",content_55,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.846849
user_113,"[""content_26"", ""content_59"", ""content_35""]",content_26,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.846858
user_113,"[""content_48"", ""content_5"", ""content_57""]",content_57,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.846867
user_113,"[""content_39"", ""content_3"", ""content_16""]",content_3,Based on College and goal Entrepreneur.,2025-10-28T16:51:11.846876
user_114,"[""content_8"", ""content_55"", ""content_50""]",content_8,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846886
user_114,"[""content_17"", ""content_33"", ""content_58""]",content_58,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846896
user_114,"[""content_60"", ""content_22"", ""content_20""]",content_20,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846905
user_114,"[""content_17"", ""content_57"", ""content_10""]",content_17,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846914
user_114,"[""content_14"", ""content_21"", ""content_13""]",content_14,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846923
user_114,"[""content_28"", ""content_4"", ""content_45""]",content_4,Based on 12th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.846932
user_115,"[""content_43"", ""content_7"", ""content_32""]",content_32,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.846942
user_115,"[""content_7"", ""content_14"", ""content_59""]",content_59,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.846951
user_115,"[""content_25"", ""content_4"", ""content_6""]",content_4,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.846960
user_115,"[""content_51"", ""content_31"", ""content_7""]",content_7,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.846981
user_115,"[""content_57"", ""content_6"", ""content_51""]",content_6,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.846993
user_115,"[""content_8"", ""content_14"", ""content_57""]",content_8,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.847002
user_115,"[""content_51"", ""content_46"", ""content_7""]",content_7,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.847011
user_115,"[""content_44"", ""content_20"", ""content_60""]",content_44,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.847021
user_115,"[""content_9"", ""content_20"", ""content_58""]",content_20,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.847030
user_116,"[""content_56"", ""content_1"", ""content_11""]",content_11,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847040
user_116,"[""content_36"", ""content_52"", ""content_42""]",content_36,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847050
user_116,"[""content_19"", ""content_6"", ""content_8""]",content_19,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847061
user_116,"[""content_54"", ""content_35"", ""content_30""]",content_30,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847070
user_116,"[""content_20"", ""content_21"", ""content_9""]",content_21,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847079
user_116,"[""content_60"", ""content_45"", ""content_5""]",content_5,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847088
user_116,"[""content_14"", ""content_28"", ""content_31""]",content_31,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847098
user_116,"[""content_24"", ""content_32"", ""content_25""]",content_32,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847107
user_116,"[""content_56"", ""content_28"", ""content_13""]",content_13,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847116
user_116,"[""content_5"", ""content_16"", ""content_36""]",content_5,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.847125
user_117,"[""content_59"", ""content_41"", ""content_32""]",content_41,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.847135
user_117,"[""content_40"", ""content_8"", ""content_43""]",content_8,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.847144
user_117,"[""content_8"", ""content_51"", ""content_37""]",content_51,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.847154
user_117,"[""content_11"", ""content_16"", ""content_42""]",content_11,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.847163
user_117,"[""content_8"", ""content_23"", ""content_19""]",content_8,Based on 10th and goal Entrepreneur.,2025-10-28T16:51:11.847172
user_118,"[""content_46"", ""content_16"", ""content_6""]",content_16,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.847182
user_118,"[""content_14"", ""content_22"", ""content_4""]",content_22,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.847191
user_118,"[""content_39"", ""content_43"", ""content_28""]",content_28,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.847200
user_118,"[""content_12"", ""content_25"", ""content_5""]",content_25,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.847209
user_118,"[""content_36"", ""content_17"", ""content_53""]",content_17,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.847218
user_119,"[""content_11"", ""content_21"", ""content_12""]",content_12,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.847228
user_119,"[""content_32"", ""content_48"", ""content_20""]",content_32,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.847237
user_119,"[""content_1"", ""content_9"", ""content_41""]",content_9,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.847247
user_119,"[""content_19"", ""content_32"", ""content_47""]",content_19,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.847256
user_119,"[""content_60"", ""content_46"", ""content_30""]",content_30,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.847265
user_119,"[""content_35"", ""content_39"", ""content_46""]",content_46,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.847274
user_119,"[""content_18"", ""content_34"", ""content_59""]",content_34,Based on 12th and goal Civil Engineer.,2025-10-28T16:51:11.847285
user_120,"[""content_25"", ""content_39"", ""content_19""]",content_19,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847298
user_120,"[""content_37"", ""content_39"", ""content_15""]",content_37,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847307
user_120,"[""content_2"", ""content_24"", ""content_7""]",content_7,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847316
user_120,"[""content_41"", ""content_45"", ""content_47""]",content_45,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847328
user_120,"[""content_28"", ""content_29"", ""content_23""]",content_23,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847340
user_120,"[""content_59"", ""content_26"", ""content_14""]",content_26,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847350
user_120,"[""content_24"", ""content_50"", ""content_33""]",content_50,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847360
user_120,"[""content_57"", ""content_10"", ""content_55""]",content_57,Based on 12th and goal AI Engineer.,2025-10-28T16:51:11.847369
user_121,"[""content_41"", ""content_47"", ""content_6""]",content_47,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847379
user_121,"[""content_10"", ""content_25"", ""content_26""]",content_10,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847388
user_121,"[""content_49"", ""content_42"", ""content_24""]",content_42,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847397
user_121,"[""content_24"", ""content_2"", ""content_17""]",content_2,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847406
user_121,"[""content_56"", ""content_1"", ""content_31""]",content_56,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847416
user_121,"[""content_43"", ""content_3"", ""content_6""]",content_3,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847425
user_121,"[""content_55"", ""content_42"", ""content_59""]",content_42,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847435
user_121,"[""content_8"", ""content_54"", ""content_15""]",content_8,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.847452
user_122,"[""content_33"", ""content_42"", ""content_27""]",content_33,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848149
user_122,"[""content_17"", ""content_3"", ""content_51""]",content_51,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848198
user_122,"[""content_33"", ""content_29"", ""content_50""]",content_33,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848222
user_122,"[""content_57"", ""content_1"", ""content_41""]",content_1,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848242
user_122,"[""content_27"", ""content_35"", ""content_39""]",content_27,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848259
user_122,"[""content_44"", ""content_18"", ""content_52""]",content_44,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848277
user_122,"[""content_32"", ""content_9"", ""content_35""]",content_32,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848294
user_122,"[""content_1"", ""content_31"", ""content_27""]",content_1,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848309
user_123,"[""content_33"", ""content_47"", ""content_8""]",content_33,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.848329
user_123,"[""content_23"", ""content_56"", ""content_51""]",content_51,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.848347
user_123,"[""content_11"", ""content_9"", ""content_15""]",content_11,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.848363
user_123,"[""content_36"", ""content_10"", ""content_12""]",content_36,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.848379
user_123,"[""content_36"", ""content_10"", ""content_19""]",content_36,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.848404
user_123,"[""content_35"", ""content_18"", ""content_31""]",content_18,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.848420
user_124,"[""content_34"", ""content_13"", ""content_23""]",content_23,Based on College and goal Data Scientist.,2025-10-28T16:51:11.848439
user_124,"[""content_38"", ""content_39"", ""content_20""]",content_38,Based on College and goal Data Scientist.,2025-10-28T16:51:11.848454
user_124,"[""content_1"", ""content_18"", ""content_6""]",content_1,Based on College and goal Data Scientist.,2025-10-28T16:51:11.848469
user_124,"[""content_47"", ""content_49"", ""content_36""]",content_49,Based on College and goal Data Scientist.,2025-10-28T16:51:11.848483
user_124,"[""content_29"", ""content_39"", ""content_52""]",content_29,Based on College and goal Data Scientist.,2025-10-28T16:51:11.848497
user_124,"[""content_15"", ""content_24"", ""content_57""]",content_15,Based on College and goal Data Scientist.,2025-10-28T16:51:11.848925
user_125,"[""content_8"", ""content_60"", ""content_16""]",content_60,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.848991
user_125,"[""content_43"", ""content_2"", ""content_53""]",content_2,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849012
user_125,"[""content_13"", ""content_21"", ""content_50""]",content_21,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849031
user_125,"[""content_60"", ""content_10"", ""content_11""]",content_11,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849046
user_125,"[""content_34"", ""content_38"", ""content_9""]",content_34,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.849060
